match_status,action,lot_batches,lot_country,lot_destination,canonical_country,canonical_city,source_index,title,section,category,expected_post_type,post_id,external_id,wp_status
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Algarve,Portugal,Algarve,568,Aman | Algarve,Conteúdo Global,Parceiros Globais,ang_curated,142191,4fc051707c3c5d07c27e3c8290419da4bdc1c508cd1abe748cd1fa32fc6c5b12,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Algarve,Portugal,Algarve,569,Six Senses | Algarve,Conteúdo Global,Parceiros Globais,ang_curated,142192,0201c42af95fd805fb25483dcdff6d94fee85995c97ece1e95ff96c8fc39d643,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Algarve,Portugal,Algarve,570,Relais & Châteaux | Algarve,Conteúdo Global,Parceiros Globais,ang_curated,142193,734b2620455bb77e18ed19baf8c6366acaa0dbd6c272e30e90af1008a5313dba,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Algarve,Portugal,Algarve,571,The Leading Hotels of the World | Algarve,Conteúdo Global,Parceiros Globais,ang_curated,142194,7c0905e02f4f591a58120059f6808ee49b18b33af3a54dfffb74d7fd46e817e1,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Algarve,Portugal,Algarve,572,Small Luxury Hotels | Algarve,Conteúdo Global,Parceiros Globais,ang_curated,142195,340f2ce353bc89e5c4da707af92e4e07ea523bb64e2418376c50412c2498d71d,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Algarve,Portugal,Algarve,573,Virtuoso | Algarve,Conteúdo Global,Parceiros Globais,ang_curated,142196,1c05835815d84d0f8af2b8e8091e729c3ac47d2300448d8d3fe3811da58a4d81,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Algarve,Portugal,Algarve,574,Serandipians | Algarve,Conteúdo Global,Parceiros Globais,ang_curated,142197,30fbdb74eb83b52b6962df3a11d1d0582e411253b14ca423672a85a2cbab2d70,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Algarve,Portugal,Algarve,575,Gastronomia Michelin | Algarve,Curadoria VIP,Gastronomia Michelin,ang_curated,142198,641395518b342fee4b7cc90626bef011cddc862406045f2ba8744ac07da699ba,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Algarve,Portugal,Algarve,576,Rooftops & Beach Clubs | Algarve,Curadoria VIP,Rooftops & Beach Clubs,ang_curated,142199,d40044041bf5a8e873c926b472f70c46ce269b5beb4db620f93e295a433c221b,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Algarve,Portugal,Algarve,577,Compras & Lifestyle | Algarve,Curadoria VIP,Compras & Lifestyle,ang_curated,142200,7b572c18196896e617283187ea25df41c246838b2bb2dff5cd7721da162a0778,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Algarve,Portugal,Algarve,578,Wellness | Algarve,Curadoria VIP,Wellness,ang_curated,142201,150ae1abc4ae3137902e168f915722c85c0a0dc91fab991a5e6b4bb288636f6b,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Algarve,Portugal,Algarve,579,Experiências VIP | Algarve,Curadoria VIP,Experiências VIP,ang_curated,142202,9e2dae2af12647a723e921c86730b138999e2c3f290f8c72e718c489b03515f9,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Algarve,Portugal,Algarve,580,Logística & Transporte | Algarve,Curadoria VIP,Logística & Transporte,ang_curated,142203,852b430134ee96596c8d80071fca80f6648d6f1be087bb8779e11629ee457e04,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Algarve,Portugal,Algarve,581,Salas VIP | Algarve,Curadoria VIP,Salas VIP,ang_lounge,142204,9f8f01cd1bdaa6dc3219225020deec2dbbee37a969bf2f5eeba8c30678c274e5,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Algarve,Portugal,Algarve,582,Ski Collection | Algarve,Curadoria VIP,Ski Collection,ang_curated,142205,14a973904824b22db01336cccd84d7c283888dafd4f452d9d556d75df7a01636,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,SUÍÇA,Zurique,Suíça,Zurique,583,Destinos | Zurique,Curadoria Global,Destinos,ang_curated,142206,886c976ec51464123ed40bbf1508e24fe42bdb3f75b88d309ab8c51fd1603da1,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,SUÍÇA,Zurique,Suíça,Zurique,584,Hotelaria Global | Zurique,Curadoria Global,Hotelaria Global,ang_curated,142207,00211f8dece33df07b6b2413e40c539fd4f197993b6465278159714ab30c6a6d,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,SUÍÇA,Zurique,Suíça,Zurique,585,Experiências | Zurique,Curadoria Global,Experiências,ang_curated,142208,6bd10ec3658f1c34d8d992c375d9ddc9b3c721089e8935e9e9bbe446e9384435,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,SUÍÇA,Zurique,Suíça,Zurique,586,Fornecedores | Zurique,Curadoria Global,Fornecedores,ang_curated,142209,158048ad011ee7d3cdc9e2b77d7be3a95aec79f5b8e2ba7f4816e4dfb9157684,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,SUÍÇA,Zurique,Suíça,Zurique,587,Sustentabilidade | Zurique,Curadoria Global,Sustentabilidade,ang_curated,142210,02a355724b77fc209fd0f2655e3dc361a65f592e4de786369217d73c680947d7,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,SUÍÇA,Zurique,Suíça,Zurique,588,Four Seasons | Zurique,Conteúdo Global,Parceiros Globais,ang_curated,142211,4c1659ad50db9d31960e4044d1d03496049aaba25835a9207cd452dcae19eb9b,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,SUÍÇA,Zurique,Suíça,Zurique,589,Rosewood | Zurique,Conteúdo Global,Parceiros Globais,ang_curated,142212,a39d44abe015a905aa25aba558af2ade117d94bff5174ffadddc25429638d49e,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,SUÍÇA,Zurique,Suíça,Zurique,590,Belmond | Zurique,Conteúdo Global,Parceiros Globais,ang_curated,142213,2d6b9419dc0bfcef7d7088aa474a529dfe3a3f89b04bf0dc86bd478941767974,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,SUÍÇA,Zurique,Suíça,Zurique,591,Aman | Zurique,Conteúdo Global,Parceiros Globais,ang_curated,142214,83864ac04519efe38d2d49858b5b32a7103708055c360e9ae1e17fafed087cd5,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,SUÍÇA,Zurique,Suíça,Zurique,592,Six Senses | Zurique,Conteúdo Global,Parceiros Globais,ang_curated,142215,ff246d740a57c84fcdb413276e16de52be5da353eb3ff5b6679dcd42509bcac1,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,SUÍÇA,Zurique,Suíça,Zurique,593,Relais & Châteaux | Zurique,Conteúdo Global,Parceiros Globais,ang_curated,142216,6bf0fe985c79c1332b615adef91d1c3c0025b58958c0cfc3407ad0c9dd08fa90,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,SUÍÇA,Zurique,Suíça,Zurique,594,The Leading Hotels of the World | Zurique,Conteúdo Global,Parceiros Globais,ang_curated,142217,1c9dedde9f7a71dc79b4641b29b0b696fd11ea4b2c45b3ec53559c924917ef44,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,SUÍÇA,Zurique,Suíça,Zurique,595,Small Luxury Hotels | Zurique,Conteúdo Global,Parceiros Globais,ang_curated,142218,c341b7cf52c91180d48ab5b12b4977e10be53e7dc404e06a3ea4dca4e693d892,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,SUÍÇA,Zurique,Suíça,Zurique,596,Virtuoso | Zurique,Conteúdo Global,Parceiros Globais,ang_curated,142219,541a8b280522bd8282e505fb6043b0e8ec27217257fdb9091d447d5902f22852,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,SUÍÇA,Zurique,Suíça,Zurique,597,Serandipians | Zurique,Conteúdo Global,Parceiros Globais,ang_curated,142220,237eaba221432cd4cb3f24caf0e5753020be2e17888113e244badb32685d98fe,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,SUÍÇA,Zurique,Suíça,Zurique,598,Gastronomia Michelin | Zurique,Curadoria VIP,Gastronomia Michelin,ang_curated,142221,3dfd8a7c27459f7bd06f8e683c29608fb2ca21a0327351bd20dc2f5205dc9178,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,SUÍÇA,Zurique,Suíça,Zurique,599,Rooftops & Beach Clubs | Zurique,Curadoria VIP,Rooftops & Beach Clubs,ang_curated,142222,5078fa1055eee7544e808abb494e9efe69dd269030bde9642cec0bc893cb1f9d,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,SUÍÇA,Zurique,Suíça,Zurique,600,Compras & Lifestyle | Zurique,Curadoria VIP,Compras & Lifestyle,ang_curated,142223,3f97f72f95f045c971a2f5a6627bd5038ef3bd089a0a8da311f2a579bb73119a,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,SUÍÇA,Zurique,Suíça,Zurique,601,Wellness | Zurique,Curadoria VIP,Wellness,ang_curated,142224,d9843ee1d7412e3a2edd2ee1b02dbfa4c936dfbf109bc5fc7da9fbe27f02c5c3,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,SUÍÇA,Zurique,Suíça,Zurique,602,Experiências VIP | Zurique,Curadoria VIP,Experiências VIP,ang_curated,142225,9475095c24b4c52af5bd258ecd49dc15e4db1ac4aa3e11d1c1448c82b2ac9201,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,SUÍÇA,Zurique,Suíça,Zurique,603,Logística & Transporte | Zurique,Curadoria VIP,Logística & Transporte,ang_curated,142226,ac9457ec124d5e10179aeecdb145f9f7864868ccd672019210ded024b06c7dda,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,SUÍÇA,Zurique,Suíça,Zurique,604,Salas VIP | Zurique,Curadoria VIP,Salas VIP,ang_lounge,142227,9ef600ddfced1e11df26c7d1b0ecac82f59932fc84d6148220e0beed1f683b7f,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,SUÍÇA,Zurique,Suíça,Zurique,605,Ski Collection | Zurique,Curadoria VIP,Ski Collection,ang_curated,142228,f4b141e7964688f02b3597ecec76fec5771ba0bf83e950122c93af862a5977c9,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,St. Moritz,Suíça,St. Moritz,606,Destinos | St. Moritz,Curadoria Global,Destinos,ang_curated,142229,53f6664470153eb831f8f469a3812e93a7b462feb073ffe794f0019187615315,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,St. Moritz,Suíça,St. Moritz,607,Hotelaria Global | St. Moritz,Curadoria Global,Hotelaria Global,ang_curated,142230,a7dd40b81066d16957140426ed5408881abf09d060f78c4e73ef142f82d51ed5,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,St. Moritz,Suíça,St. Moritz,608,Experiências | St. Moritz,Curadoria Global,Experiências,ang_curated,142231,ec09104dbe9826b0fdad9f259cc75c3d931548f6d9d398e2741a4cb60f6c3efc,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,St. Moritz,Suíça,St. Moritz,609,Fornecedores | St. Moritz,Curadoria Global,Fornecedores,ang_curated,142232,8e422e830fae72df78b121f4cfe2551fd18a299d7c0cbbb12a5ce2afe5b48d86,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,St. Moritz,Suíça,St. Moritz,610,Sustentabilidade | St. Moritz,Curadoria Global,Sustentabilidade,ang_curated,142233,c3f8026aefdcfba5e8ad9856cbfc57b2cbfdc77fa743c2fc2fd340f206026c4b,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,St. Moritz,Suíça,St. Moritz,611,Four Seasons | St. Moritz,Conteúdo Global,Parceiros Globais,ang_curated,142234,c5c6e0905302995087a615a73c86e081c46f0712bf172d954329f9fc8352bb06,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,St. Moritz,Suíça,St. Moritz,612,Rosewood | St. Moritz,Conteúdo Global,Parceiros Globais,ang_curated,142235,ac3ce5c3cb8654c10b36ac3faf4d521a4ac4b09ebeeae2b62a504b5e650d98b3,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,St. Moritz,Suíça,St. Moritz,613,Belmond | St. Moritz,Conteúdo Global,Parceiros Globais,ang_curated,142236,1b543a239e14908f0ccbc03888afbc8cc33fd1f4db3f78159e01eac697b9cc40,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,St. Moritz,Suíça,St. Moritz,614,Aman | St. Moritz,Conteúdo Global,Parceiros Globais,ang_curated,142237,2808db6f3b80f353fbebffbb9eb18f84ee2a6700d3749485e7ce89d145d2e780,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,St. Moritz,Suíça,St. Moritz,615,Six Senses | St. Moritz,Conteúdo Global,Parceiros Globais,ang_curated,142238,74380e46055134c1a55c072638d14c1a58ac152e2ff13bc7a9773ea85c4d4f63,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,St. Moritz,Suíça,St. Moritz,616,Relais & Châteaux | St. Moritz,Conteúdo Global,Parceiros Globais,ang_curated,142239,b0a02bb0cfe3c6d11888791dc4fd4c9d693b34bdbdc8a10320ba94e533180874,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,St. Moritz,Suíça,St. Moritz,617,The Leading Hotels of the World | St. Moritz,Conteúdo Global,Parceiros Globais,ang_curated,142240,39b71781511ead1af9630ec895ce961e8b5bd6051f1787ba09f65042d68c7f2a,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,St. Moritz,Suíça,St. Moritz,618,Small Luxury Hotels | St. Moritz,Conteúdo Global,Parceiros Globais,ang_curated,142241,e11900014593f69f2904e9845d3b3529b3ed00de79841877c5f9ade4336af452,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,St. Moritz,Suíça,St. Moritz,619,Virtuoso | St. Moritz,Conteúdo Global,Parceiros Globais,ang_curated,142242,d6a27d06574da7a22d0a08c0c88661a5471246710e1a11de9c9a5f40b3fe267d,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,St. Moritz,Suíça,St. Moritz,620,Serandipians | St. Moritz,Conteúdo Global,Parceiros Globais,ang_curated,142243,73a26cce56bbe7ab9b11461f4b1e7604c480f7244b8931fdf09ba8b5ec1e5904,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,St. Moritz,Suíça,St. Moritz,621,Gastronomia Michelin | St. Moritz,Curadoria VIP,Gastronomia Michelin,ang_curated,142244,ff9bde9e9d24181ad615629c8a966aebbc3f11fa26a9df061dbee560795857d8,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,St. Moritz,Suíça,St. Moritz,622,Rooftops & Beach Clubs | St. Moritz,Curadoria VIP,Rooftops & Beach Clubs,ang_curated,142245,975cd5c48084e211c9dfa9db9b645019705a44c17abd1c52bc066a27c2db2add,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,St. Moritz,Suíça,St. Moritz,623,Compras & Lifestyle | St. Moritz,Curadoria VIP,Compras & Lifestyle,ang_curated,142246,7fddcba2e48c4fa9fcd0137615c14272d07366be8ba5699b9d49a739119fc01c,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,St. Moritz,Suíça,St. Moritz,624,Wellness | St. Moritz,Curadoria VIP,Wellness,ang_curated,142247,c6338884fefa6d68743b49a6daa7e3fe05237f330b7c6c2eee18279a5c80654a,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,St. Moritz,Suíça,St. Moritz,625,Experiências VIP | St. Moritz,Curadoria VIP,Experiências VIP,ang_curated,142248,3c9d1f37758afc8808794284107e7a860a065418b235fe54c2d8dc4615dfe420,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,St. Moritz,Suíça,St. Moritz,626,Logística & Transporte | St. Moritz,Curadoria VIP,Logística & Transporte,ang_curated,142249,06a290b28ecc557871fe7ab0114a8742eb1c1466066e4a859d201ff948b3e85f,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,St. Moritz,Suíça,St. Moritz,627,Salas VIP | St. Moritz,Curadoria VIP,Salas VIP,ang_lounge,142250,2d85c81e52112a441253e23f2a30cb97e7806e13c0bec23f5cc6b85d0c508638,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,St. Moritz,Suíça,St. Moritz,628,Ski Collection | St. Moritz,Curadoria VIP,Ski Collection,ang_curated,142251,231e8aa44a68524e49f85d536a3438dc50547622220da826615b567a1fe72c50,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,Zermatt,Suíça,Zermatt,629,Destinos | Zermatt,Curadoria Global,Destinos,ang_curated,142252,55e6be6364bc1866a2b6c1a8115eecb76003ce748a41ca89b64cda02a6778f3a,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,Zermatt,Suíça,Zermatt,630,Hotelaria Global | Zermatt,Curadoria Global,Hotelaria Global,ang_curated,142253,b019c32041ee0211b99c5919d61fa58a5227ccdeab64bfe86eac96c6b99ea556,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,Zermatt,Suíça,Zermatt,631,Experiências | Zermatt,Curadoria Global,Experiências,ang_curated,142254,9c34e9108f710fed787e42026958899195a172c830b31ed7309baecb14fc4f84,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,Zermatt,Suíça,Zermatt,632,Fornecedores | Zermatt,Curadoria Global,Fornecedores,ang_curated,142255,eb395c21b48c405345fe21a989d52550bcd72f70e798cd30a6bbd0c30a5bdfa6,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,Zermatt,Suíça,Zermatt,633,Sustentabilidade | Zermatt,Curadoria Global,Sustentabilidade,ang_curated,142256,2fd471a5f4895abbedab6cfb71ea3db9e367e9fd97cdb419c6c17552356a15c5,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,Zermatt,Suíça,Zermatt,634,Four Seasons | Zermatt,Conteúdo Global,Parceiros Globais,ang_curated,142257,e5ed5a21c7fb69afeb11caa27cd30707fb003db6553a2ca47d9e1cae7aba92e0,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,Zermatt,Suíça,Zermatt,635,Rosewood | Zermatt,Conteúdo Global,Parceiros Globais,ang_curated,142258,4487117b4d4763ca2d08e8fcbf6ab9c04fd6c9d9c8596fc9bba754c62d6c347e,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,Zermatt,Suíça,Zermatt,636,Belmond | Zermatt,Conteúdo Global,Parceiros Globais,ang_curated,142259,942e072c8b441de83b24a232fe9467d776a51a2192ad3dbfae5fd5fa93e33c85,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,Zermatt,Suíça,Zermatt,637,Aman | Zermatt,Conteúdo Global,Parceiros Globais,ang_curated,142260,0cf0447c2f492b54f67422071b6236f21e731f5cfda5cbfd0bf78784ff61ec79,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,Zermatt,Suíça,Zermatt,638,Six Senses | Zermatt,Conteúdo Global,Parceiros Globais,ang_curated,142261,4c41753a470d5ec09781375374954ab7a5896f736dabcc05ea7c8deb67afb7dd,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,Zermatt,Suíça,Zermatt,639,Relais & Châteaux | Zermatt,Conteúdo Global,Parceiros Globais,ang_curated,142262,ab0353511724711ac2af687ebb3cffced934be8f426159d561b1c30014d45413,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,Zermatt,Suíça,Zermatt,640,The Leading Hotels of the World | Zermatt,Conteúdo Global,Parceiros Globais,ang_curated,142263,eebb731ba9602c5d408751ea23f9c1c1155c15003ad8f16add24b6f4a70dac29,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,Zermatt,Suíça,Zermatt,641,Small Luxury Hotels | Zermatt,Conteúdo Global,Parceiros Globais,ang_curated,142264,65d031c7566650c936e60c700f63443ffdf2ca89f2204cd4bb5cfcb73e930264,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,Zermatt,Suíça,Zermatt,642,Virtuoso | Zermatt,Conteúdo Global,Parceiros Globais,ang_curated,142265,da9c4ceb1d192c12abb1f3ba1deef0cd3f013eb6faba3469872f766fed51ee64,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,Zermatt,Suíça,Zermatt,643,Serandipians | Zermatt,Conteúdo Global,Parceiros Globais,ang_curated,142266,e088e6c043cdc00ec5f60d5530f98e8e129d983ab8176f79ab873715fdd64b87,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,Zermatt,Suíça,Zermatt,644,Gastronomia Michelin | Zermatt,Curadoria VIP,Gastronomia Michelin,ang_curated,142267,d72e536f250b276111f8806526c31395a7997512b6876583956f788612b0c129,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,Zermatt,Suíça,Zermatt,645,Rooftops & Beach Clubs | Zermatt,Curadoria VIP,Rooftops & Beach Clubs,ang_curated,142268,b7ec002c71f2e429430494ab893a9127757036b857af298ad1a6ca45e2a5305a,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,Zermatt,Suíça,Zermatt,646,Compras & Lifestyle | Zermatt,Curadoria VIP,Compras & Lifestyle,ang_curated,142269,c61e66e179e73765d07726210238e3e8c69d3ddcd8f00c6ec8d716bd19c2217b,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,Zermatt,Suíça,Zermatt,647,Wellness | Zermatt,Curadoria VIP,Wellness,ang_curated,142270,b85b4cecc7aab31e84ded80a798fcb07a3409dabd44bfd38e0576f10a1a56cd3,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,Zermatt,Suíça,Zermatt,648,Experiências VIP | Zermatt,Curadoria VIP,Experiências VIP,ang_curated,142271,cca15358a5176b4145895eec115729d720c5ebddb320326fbe8a4cfe82a09c66,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,Zermatt,Suíça,Zermatt,649,Logística & Transporte | Zermatt,Curadoria VIP,Logística & Transporte,ang_curated,142272,0973fbf2a7e35aee96f8ad20f699bbe154e52870279073240983f1726617ea21,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,Zermatt,Suíça,Zermatt,650,Salas VIP | Zermatt,Curadoria VIP,Salas VIP,ang_lounge,142273,b2ca184c07c6e36c6a20a8e135da1dd6f4dec8837815d6ea7bcab521ed347233,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A|03,SUÍÇA,Zermatt,Suíça,Zermatt,651,Ski Collection | Zermatt,Curadoria VIP,Ski Collection,ang_curated,142274,58196d101e660756b9e0c0c24bdbc338791187a1fab4ee053a3d08e32c22a9de,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,JAPÃO,Tóquio,Japão,Tóquio,652,Destinos | Tóquio,Curadoria Global,Destinos,ang_curated,142275,d56df15aca502b5cdc2f0d2f11b302519065b8fd66d4a2a884933b20b302cdbc,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,JAPÃO,Tóquio,Japão,Tóquio,653,Hotelaria Global | Tóquio,Curadoria Global,Hotelaria Global,ang_curated,142276,170961cc77dd63fea576352aca64150605f17f44fda97679fd647a5655ba861c,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,JAPÃO,Tóquio,Japão,Tóquio,654,Experiências | Tóquio,Curadoria Global,Experiências,ang_curated,142277,41fc9ef13e1145b4b3549f46439f3c7c5a4e89bf08d66b73b8f2feaa40e44e95,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,JAPÃO,Tóquio,Japão,Tóquio,655,Fornecedores | Tóquio,Curadoria Global,Fornecedores,ang_curated,142278,9ae03122bf493ccdeb8a0a4a81f88aa011dfa0755f2070d6dd788ef0c901ce45,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,JAPÃO,Tóquio,Japão,Tóquio,656,Sustentabilidade | Tóquio,Curadoria Global,Sustentabilidade,ang_curated,142279,ad15124cd675efb1220ad7bfa6734769fc66c8becc98a1bfc4f4ca7fe8d8380b,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,JAPÃO,Tóquio,Japão,Tóquio,657,Four Seasons | Tóquio,Conteúdo Global,Parceiros Globais,ang_curated,142280,379df249ca3414820a1fa25f83d5d53f7fe69191c93f63af58027cdcb1b8615a,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,JAPÃO,Tóquio,Japão,Tóquio,658,Rosewood | Tóquio,Conteúdo Global,Parceiros Globais,ang_curated,142281,f524516db2a47aa7b4e4c5bc99822e5e386a8e801d9e60495a8cb39e8464fd60,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,JAPÃO,Tóquio,Japão,Tóquio,659,Belmond | Tóquio,Conteúdo Global,Parceiros Globais,ang_curated,142282,80c6260e31d6d91a67faa25f9548f6f8fd4c9e347c8516f592da0e30a68c8933,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,JAPÃO,Tóquio,Japão,Tóquio,660,Aman | Tóquio,Conteúdo Global,Parceiros Globais,ang_curated,142283,052081b177224394d8370f3ec6802a0667f8063123856abb3d9efe0d9b130822,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,JAPÃO,Tóquio,Japão,Tóquio,661,Six Senses | Tóquio,Conteúdo Global,Parceiros Globais,ang_curated,142284,e55b293f0329eabdee3757c01fd47962c0d0f553ffbc17eaff34843296619027,draft
